ACME,ADAX,ALTU,ALV2,ANTL,APAC,ARD2,ARNE,BEAV,BESS,BIXB,BLAC,BOIS,BOWL,BREC,BRIS,BROK,BUFF,BURB,BUTL,BYAR,CALV,CAMA,CENT,CHAN,CHER,CHEY,CHIC,CLAY,CLOU,CLRM,COOK,COPA,DURA,ELRE,ERIC,EUFA,FITT,FORA,FREE,FTCB,GOOD,GRA2,GUTH,HASK,HECT,HINT,HOBA,HOLL,HOOK,HUGO,IDAB,INOL,JAYX,KENT,KING,LAHO,LANE,MADI,MANG,MARE,MAYR,MCAL,MEDF,MEDI,MIAM,MINC,MRSH,MTHE,NEWK,NEWP,NINN,NOWA,OILT,OKCE,OKCN,OKCW,OKEM,OKMU,PAUL,PAWN,PERK,PORT,PRYO,PUTN,REDR,RETR,RING,SALL,SEIL,SHAW,SKIA,SPEN,STIG,STIL,STUA,SULP,TAHL,TALI,TIPT,TISH,VANO,VINI,WALT,WASH,WATO,WAUR,WEAT,WEST,WILB,WIST,WOOD,WYNO,BURN,FAIR,KETC,NRMN,SLAP
0.0,0.0,9.65,6.1,4.06,0.0,0.51,0.0,0.0,0.0,4.57,0.0,0.0,0.0,1.02,18.03,20.32,0.0,14.99,0.0,0.0,0.0,0.0,3.3,7.11,2.03,0.51,0.0,16.51,42.67,4.83,6.35,10.16,6.86,1.78,12.7,28.7,0.0,12.19,0.0,0.0,0.0,0.0,0.0,37.08,11.18,0.0,0.0,25.15,0.51,17.78,0.0,5.33,1.02,0.0,2.03,0.0,0.0,0.0,8.38,19.81,0.0,4.32,9.91,0.25,12.45,0.51,7.37,52.32,15.49,0.0,0.0,16.76,6.86,1.52,5.84,6.35,2.29,11.68,0.0,28.96,12.45,27.43,4.06,0.0,34.54,35.81,35.05,2.79,0.0,0.76,5.33,2.03,1.52,18.54,0.51,0.0,15.75,74.42,0.0,3.81,0.0,22.61,0.0,0.0,0.0,19.05,0.0,3.81,35.31,34.04,0.0,2.03,0.76,0.0,0.0,0.0,15.24
0.0,0.0,9.65,0.0,15.24,0.0,5.08,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,6.6,22.86,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0,1.52,0.51,0.0,16.51,42.67,4.83,6.35,10.16,54.1,1.52,12.7,28.7,3.05,1.27,0.0,0.0,0.0,19.3,0.0,37.08,8.38,0.0,4.83,25.15,0.0,17.78,34.04,5.33,1.02,0.0,0.0,0.0,11.68,10.41,8.38,1.52,0.0,4.57,0.0,0.25,12.45,0.25,0.0,52.32,0.0,6.35,0.0,16.76,0.51,0.51,2.29,0.76,0.0,11.68,0.0,0.0,4.57,27.43,4.06,0.0,0.0,35.81,35.05,2.79,0.0,0.76,3.05,1.27,1.52,0.0,0.51,8.64,6.6,74.42,0.0,9.65,0.0,22.61,0.0,1.27,0.0,19.05,0.0,3.81,35.31,34.04,0.0,0.0,34.54,0.0,0.0,3.3,15.24
0.0,0.0,0.0,0.0,15.24,0.0,5.08,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,12.95,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,7.62,8.13,0.0,0.0,0.0,54.1,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.0,19.3,0.0,0.0,0.25,0.0,0.0,0.0,0.0,4.32,34.04,0.0,0.0,0.0,0.0,0.0,11.68,10.41,0.0,0.0,0.0,4.57,0.0,0.0,0.0,0.0,0.0,8.89,0.0,6.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64,0.0,3.56,0.0,9.65,0.0,0.0,0.0,1.27,0.0,11.94,0.0,0.0,4.83,0.25,0.0,0.0,34.54,0.0,0.0,3.3,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.79,0.0,0.0,0.25,0.0,14.99,0.0,2.79,4.83,0.0,3.3,0.0,4.06,0.0,0.0,0.0,0.0,12.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87,0.0,12.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.21,0.0,0.0,0.76,0.0,5.59,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,20.32,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.78,37.59,0.0,0.0,0.0,17.78,0.0,0.0,0.0,0.0,0.0,0.0,6.86,0.0,17.78
3.05,0.0,0.0,0.25,1.02,14.99,0.25,2.79,4.83,0.0,11.43,0.0,4.06,0.0,0.0,0.0,0.76,3.81,0.0,0.0,0.51,0.0,0.0,9.65,0.0,0.0,0.0,0.0,1.52,0.25,0.0,10.16,0.0,1.78,0.0,0.0,0.25,0.0,0.0,7.87,0.0,12.19,0.0,0.0,9.65,17.02,0.0,0.0,0.25,13.21,42.42,2.03,1.27,4.32,8.38,0.0,0.0,3.56,0.0,0.0,0.0,0.76,1.27,0.0,0.0,7.11,0.0,0.0,0.25,0.0,3.3,0.25,0.0,0.0,1.27,0.0,0.0,1.27,20.32,1.78,0.0,0.0,13.72,14.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.51,2.29,0.25,8.89,1.27,0.25,15.49,0.0,2.03,1.78,37.59,0.0,23.88,0.0,77.22,0.0,0.0,0.0,0.0,0.0,0.0,6.86,0.0,17.78
0.51,0.0,0.0,0.0,1.02,0.0,0.25,0.0,0.0,0.0,11.43,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.51,0.0,0.0,9.65,0.0,0.0,0.0,0.0,1.52,0.0,0.51,10.16,0.0,1.78,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.65,17.02,0.0,0.0,0.25,0.0,42.42,2.03,1.78,4.32,8.38,0.0,0.0,3.56,0.0,0.0,0.0,0.0,1.27,0.0,0.0,7.11,0.0,0.0,0.25,0.0,3.3,0.0,0.0,0.0,2.29,0.0,0.0,1.27,1.02,0.76,0.0,0.0,13.72,14.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,2.29,0.0,8.89,1.27,0.25,15.49,0.0,6.35,1.52,0.0,0.0,28.19,0.0,77.22,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0
0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.35,0.0,0.0,0.0,6.86,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,6.6,0.0,1.02,0.0,21.59,29.46,0.0,0.25,9.91,1.78,0.0,5.33,0.51,0.0,1.27,0.25,0.0,0.0,0.0,2.29,0.0,0.0,27.43,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,4.32,0.25,10.67,0.0,0.0,0.76,1.02,0.0,0.0,0.0,4.06,0.0,0.0,0.25,1.78,22.61,0.0,9.91,0.0,0.0,0.0,0.0,16.76,0.0,27.69,0.0,4.06,0.0,0.25,0.0,2.29,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,2.29,0.25,1.02,0.76,0.0,0.0,0.0,12.45,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.76
1.52,7.11,2.29,24.89,0.76,6.1,0.0,21.59,29.46,6.1,46.23,23.62,13.21,12.7,41.91,27.18,0.0,19.56,39.88,7.37,0.25,4.32,23.37,18.8,8.13,29.72,13.72,8.13,49.78,1.52,58.42,33.53,5.33,0.0,6.35,17.78,0.51,31.24,4.32,23.37,4.57,10.67,7.87,0.0,10.16,27.43,0.25,0.51,7.62,4.06,0.0,0.0,57.66,54.36,22.61,7.62,38.61,1.27,12.19,1.02,18.8,16.76,23.62,27.69,11.18,13.72,1.52,30.23,1.52,2.79,0.0,33.53,25.91,37.08,24.89,14.22,42.16,10.41,7.87,1.02,69.34,20.07,27.18,71.88,25.15,60.96,23.37,6.1,7.37,28.96,18.03,52.83,9.65,5.08,36.83,6.35,1.27,69.09,0.0,26.42,43.18,0.0,28.19,8.64,14.22,6.86,15.24,2.54,66.29,0.76,0.25,5.84,53.09,0.76,40.39,8.89,7.11,12.19
1.78,7.11,2.29,24.89,0.76,6.1,21.08,8.89,27.69,6.1,46.23,23.62,13.21,12.7,41.91,27.18,0.0,23.37,39.88,7.37,1.02,4.32,23.37,18.8,8.13,29.72,13.72,8.13,50.04,1.52,58.42,33.53,5.33,0.0,6.35,17.78,15.24,31.24,8.64,23.37,4.57,63.5,7.87,0.0,11.43,27.69,0.25,0.51,7.62,31.5,0.0,0.0,57.66,54.36,2.03,7.62,38.61,2.03,15.49,1.02,18.8,10.16,23.62,10.92,11.18,13.72,1.52,30.23,1.52,3.3,20.57,33.53,25.91,37.08,24.89,14.22,42.16,10.67,16.26,4.83,69.34,20.07,27.18,71.88,25.15,60.96,23.37,11.43,7.37,28.96,18.03,52.83,9.65,5.33,36.83,6.6,7.37,69.09,5.59,26.42,43.18,1.52,28.19,8.64,14.22,6.86,29.72,2.54,66.29,14.73,1.52,5.84,53.09,10.67,40.39,9.4,7.11,37.08
1.02,0.51,0.0,6.86,0.0,1.27,21.08,0.0,27.69,0.51,8.64,20.32,0.0,1.02,0.0,2.54,0.0,23.37,12.19,0.0,1.02,0.51,0.0,3.05,0.0,6.6,0.0,0.0,4.06,0.0,20.83,1.78,3.81,0.0,0.0,0.0,15.24,4.83,8.64,14.22,0.76,63.5,0.25,0.0,11.43,11.68,0.0,0.0,0.25,31.5,0.0,0.0,13.72,34.54,0.0,1.02,0.0,2.03,15.49,0.0,0.25,10.16,2.29,8.38,0.76,7.11,0.0,0.0,0.0,3.3,20.57,0.51,11.94,0.0,0.0,0.0,0.0,7.11,16.26,4.83,0.25,0.25,8.13,36.58,0.51,0.0,0.0,11.43,0.0,0.0,0.0,16.0,0.25,0.25,0.0,2.03,7.37,16.0,4.57,0.0,24.38,1.52,4.83,0.0,0.25,0.0,29.72,0.0,9.4,14.73,1.52,4.83,5.33,10.67,0.0,1.78,0.25,37.08
0.0,0.0,15.24,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14,0.0,0.0,32.0,0.0,0.0,1.52,3.3,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.0,26.92,0.0,0.51,0.0,1.27,0.0,0.0,0.0,3.05,0.0,1.27,0.0,0.0,0.0,0.0,0.0,11.68,0.0,0.0,0.0,0.0,0.0,1.27,0.25,0.0,14.22,22.61,0.0,0.0,0.0,2.54,2.03,0.0,4.57,0.0,0.0,0.0,1.52,0.0,10.41,0.0,0.0,12.45,0.0,0.0,1.02,0.0,0.0,0.0,0.0,3.3,0.25,0.0,33.78,0.0,4.06,0.0,0.0,0.0,19.3,0.0,26.67,0.0,0.0,4.57,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,47.24,0.0,28.45,0.0,0.0,0.0,0.25,6.86,0.0,25.65,0.0,0.0,0.0
10.41,5.33,15.24,4.06,0.0,23.88,0.0,0.0,0.0,2.29,46.99,9.4,0.0,16.51,45.21,55.12,0.0,1.52,9.65,0.0,5.59,11.94,0.0,6.86,40.39,2.03,0.0,12.7,5.08,9.14,26.92,22.86,11.18,0.0,15.75,2.03,7.87,4.83,10.16,0.0,10.16,0.0,0.0,0.0,25.65,32.77,11.68,0.0,13.21,0.0,0.0,0.0,21.59,19.56,0.0,18.03,24.38,0.25,0.25,26.16,91.44,2.03,13.21,4.83,16.76,9.14,4.32,41.15,4.06,10.41,0.0,15.24,14.48,36.58,12.95,12.7,10.92,10.92,23.11,10.41,8.89,79.5,28.7,33.78,0.0,24.64,26.42,0.0,10.41,19.3,9.91,27.69,10.16,8.64,71.12,10.67,5.84,30.23,1.52,10.67,1.02,5.08,44.7,2.54,6.35,47.24,0.0,28.45,15.49,1.78,1.27,0.25,24.89,0.51,26.16,6.6,11.18,0.0
10.41,5.33,10.16,0.0,0.0,23.88,0.0,0.0,0.0,2.29,46.99,8.64,0.0,16.51,33.53,55.12,0.0,0.0,9.65,0.0,5.59,11.94,0.0,6.86,40.39,0.0,0.0,12.7,5.08,9.14,24.13,22.86,11.18,0.0,15.75,2.03,7.87,4.83,10.16,0.0,10.16,0.0,0.0,0.0,25.65,32.77,6.6,59.94,13.21,0.0,0.0,0.0,21.59,19.56,0.0,18.03,6.1,0.25,0.25,26.16,91.44,0.0,13.21,3.56,16.76,9.14,4.32,41.15,4.06,2.54,0.0,15.24,14.48,36.58,12.95,12.7,10.92,10.92,23.11,10.41,8.89,79.5,28.7,29.46,0.0,24.64,26.42,0.0,10.41,0.0,9.91,14.22,10.16,8.64,71.12,10.67,5.84,30.23,1.52,10.67,1.02,5.08,44.7,2.54,6.35,0.76,0.0,4.32,15.49,1.78,1.27,0.0,24.89,0.51,3.05,6.6,11.18,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,38.86,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,11.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.25,0.0,0.0,0.0
0.0,0.0,0.76,0.0,0.0,25.4,0.0,1.78,0.51,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.62,0.0,1.52,0.0,0.0,8.13,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,7.37,3.56,0.0,2.03,0.0,0.0,0.0,0.76,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,39.37,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,2.54,0.0,0.0,8.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,12.19,0.0,0.0,21.84,3.3,0.0,0.0,0.0,20.57,0.0,0.51,0.0,0.0,0.0,9.4
0.0,0.0,0.76,0.0,0.0,25.4,0.0,1.78,0.51,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.62,0.0,1.52,0.0,0.0,8.13,0.0,0.0,0.0,1.02,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,7.37,3.56,0.0,2.03,0.0,0.0,0.0,0.25,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,0.0,8.38,0.0,0.0,0.0,0.0,0.0,0.0,6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,2.54,0.0,0.0,8.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,9.91,0.0,0.0,21.84,3.3,0.0,0.0,0.0,20.57,0.0,0.25,0.0,0.0,0.0,9.4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.59,0.0,0.0,0.0,0.51,31.5,0.0,0.0,0.0,0.0,0.0,0.0,12.95,0.0,0.0,0.51,0.0,0.0,0.0,2.29,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,1.02,8.38,0.0,0.0,0.0,0.0,0.0,0.0,6.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84,0.25,8.38,0.0,0.51,31.5,0.0,0.0,0.0,0.0,11.43,0.0,12.95,0.0,0.0,0.76,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,4.06,0.0,0.76,0.0,0.0,0.0,0.0,0.25,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.56,0.25,8.38,0.0,0.0,9.14,0.0,0.0,0.0,0.0,11.43,0.0,1.78,0.0,0.0,0.76,0.0,0.0,0.0,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,11.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,11.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
