ACME,ADAX,ALTU,ALV2,ANTL,APAC,ARD2,ARNE,BEAV,BESS,BIXB,BLAC,BOIS,BOWL,BREC,BRIS,BROK,BUFF,BURB,BUTL,BYAR,CAMA,CARL,CENT,CHAN,CHER,CHEY,CHIC,CLAY,CLOU,CLRM,COOK,COPA,DURA,ELRE,ERIC,EUFA,FITT,FORA,FREE,FTCB,GOOD,GRA2,GUTH,HASK,HECT,HINT,HOBA,HOLL,HOOK,HUGO,IDAB,INOL,JAYX,KENT,LAHO,LANE,MADI,MANG,MARE,MAYR,MCAL,MEDF,MEDI,MIAM,MINC,MRSH,MTHE,NEWK,NEWP,NINN,NOWA,OILT,OKCE,OKCN,OKCW,OKEM,OKMU,PAUL,PAWN,PERK,PORT,PRYO,PUTN,REDR,RETR,RING,SALL,SEIL,SHAW,SKIA,SPEN,STIG,STIL,STUA,SULP,TAHL,TALI,TIPT,TISH,VANO,VINI,WALT,WASH,WATO,WAUR,WEAT,WEBR,WEST,WILB,WIST,WOOD,WYNO,BURN,FAIR,KETC,NRMN,SLAP
0.0,3.81,0.0,0.0,0.25,0.0,1.02,0.0,0.0,0.0,10.41,4.57,0.0,5.84,13.46,20.07,0.51,0.51,39.37,0.0,19.56,0.0,6.1,21.34,18.29,27.43,0.0,0.0,0.25,0.25,2.29,0.25,5.33,2.03,0.0,0.0,13.97,7.11,15.49,0.0,0.0,0.0,0.0,22.86,5.84,27.69,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,4.06,3.3,1.02,0.0,5.08,0.25,3.3,3.05,0.0,0.0,0.0,1.27,0.0,27.43,0.0,0.0,0.76,21.34,0.0,5.33,0.0,29.21,20.32,0.0,26.16,5.33,4.57,0.25,0.0,14.99,0.0,0.0,0.25,0.0,14.73,20.32,7.37,3.56,17.78,3.3,2.79,0.0,0.0,0.0,7.11,2.79,3.3,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,0.0,14.48,0.0,0.0,0.0,0.0,0.0
0.0,3.81,0.0,0.0,0.25,0.0,1.02,0.0,0.0,0.0,10.41,0.0,0.25,5.59,0.0,11.94,0.25,0.0,39.37,0.0,3.3,0.0,0.0,0.25,6.35,0.0,0.0,0.0,0.25,0.25,2.29,0.25,0.76,2.03,0.0,0.0,13.97,7.11,15.49,0.0,0.0,0.0,0.0,0.25,5.84,20.83,0.0,0.0,0.0,0.76,0.0,0.0,0.76,0.0,0.0,0.0,3.3,1.02,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.76,14.22,0.0,0.0,0.0,4.57,13.21,0.0,17.78,0.0,4.57,0.25,0.0,3.81,0.0,0.0,0.25,0.0,0.25,20.32,0.0,3.56,0.0,3.3,2.79,0.0,0.0,0.0,7.11,2.29,3.3,0.0,0.0,0.0,0.0,0.0,4.06,0.0,0.0,0.0,0.0,10.41,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.81,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,17.78,0.0,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.83,0.0,0.0,0.0,17.78,0.0,4.06,0.0,0.0,0.25,0.0,0.0,0.0,0.0,1.27,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.52
0.51,0.0,0.0,1.02,0.25,0.0,0.0,5.84,4.83,3.56,7.62,51.31,7.87,24.38,7.11,3.56,6.6,0.0,26.92,1.78,0.25,1.52,12.7,0.0,3.81,1.02,0.0,0.0,0.0,15.24,7.11,0.0,1.52,0.0,0.0,0.76,7.62,0.0,7.87,3.05,0.0,6.35,0.0,6.35,3.05,8.13,0.0,0.0,0.0,8.64,1.02,1.27,5.08,0.0,0.0,2.03,0.0,0.0,0.0,22.86,0.25,0.0,4.83,0.0,0.76,0.0,0.51,24.64,27.69,4.83,0.0,3.05,52.32,18.54,25.65,0.0,10.16,4.06,1.27,42.42,28.45,6.6,2.79,0.0,29.72,0.0,5.08,4.32,3.05,0.25,11.68,0.0,2.03,45.21,0.0,0.0,0.76,1.27,0.0,0.76,3.56,10.92,0.0,0.0,0.0,16.0,0.0,0.51,0.25,0.0,6.35,15.75,23.88,0.0,2.29,0.0,0.0,3.56
2.03,2.03,5.59,1.02,3.05,23.88,0.0,5.84,3.56,25.4,7.62,51.31,7.87,24.38,7.11,3.56,6.86,0.25,26.92,2.29,4.57,2.03,12.7,6.6,3.81,0.25,10.16,5.08,0.0,15.24,7.11,0.0,1.52,4.06,0.51,8.89,7.62,24.64,7.87,3.05,8.13,6.35,10.67,6.35,3.05,8.13,0.0,11.43,9.14,8.64,13.21,9.65,5.08,0.0,0.0,2.03,5.08,4.83,5.59,22.86,0.25,0.0,4.83,9.14,0.76,2.29,0.51,24.64,27.69,4.83,5.84,3.05,52.32,18.54,25.65,2.03,10.16,4.06,18.29,42.42,28.45,6.6,2.79,0.25,29.72,24.64,5.08,4.32,3.05,0.25,11.68,9.14,2.03,45.21,0.76,13.97,0.76,1.27,6.6,7.87,22.1,10.92,1.52,19.3,0.25,16.0,2.29,0.51,0.25,0.0,6.35,15.75,23.88,0.0,2.29,0.25,13.97,3.56
2.03,2.03,5.59,0.0,3.05,23.88,0.0,2.54,5.08,25.4,0.0,0.25,1.27,1.78,1.27,0.0,2.29,1.02,0.0,2.79,4.57,4.57,0.0,6.6,0.0,0.0,13.21,5.08,0.0,10.41,0.0,0.0,0.0,4.06,0.51,8.89,0.0,24.64,0.0,0.0,8.13,0.0,10.67,0.0,0.0,0.0,1.78,11.43,9.14,2.03,13.21,9.65,0.0,0.0,2.03,0.0,5.08,4.83,11.94,0.0,0.25,0.0,11.94,9.14,0.0,2.29,0.0,0.25,0.0,0.25,5.84,0.0,0.0,1.27,2.79,2.03,0.0,0.0,18.29,0.0,0.0,0.0,0.0,0.25,0.51,24.64,1.27,0.0,4.83,0.25,0.0,4.32,0.0,0.51,0.76,13.97,0.0,0.0,6.6,7.87,22.1,0.0,1.52,19.3,0.25,3.81,2.29,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.76,0.25,13.97,9.91
2.03,0.0,2.29,0.0,0.0,0.25,0.0,2.54,5.08,1.78,0.0,0.25,1.27,0.0,1.52,0.25,8.64,1.02,0.0,2.79,0.0,4.57,0.0,0.0,0.0,0.0,13.21,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.25,1.27,0.0,0.0,0.0,1.02,0.0,0.0,0.76,7.37,0.25,0.0,1.78,2.29,0.0,2.03,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,11.94,0.0,0.0,0.76,11.94,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.51,2.54,0.0,0.0,4.83,0.0,0.0,1.27,0.0,0.51,0.0,0.0,0.0,2.03,3.81,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,6.86,1.02,0.0,0.0,0.76,0.0,0.0,9.91
1.02,0.0,1.02,0.0,0.0,2.79,0.0,0.25,0.0,19.56,0.0,0.0,0.0,0.0,0.0,0.25,8.64,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,0.0,1.02,1.78,0.0,2.54,7.37,0.25,0.0,2.29,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.76,0.0,1.27,0.76,0.0,6.35,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.25,0.0,0.0,0.0,17.78,0.0,3.3,1.52,13.97,0.0,0.0,0.0,6.86,0.0,0.0,0.0,4.32,0.0,0.0,0.0
9.91,61.47,5.33,15.75,1.02,11.18,2.29,0.0,0.0,19.56,16.76,15.24,0.0,9.4,3.81,13.72,22.61,0.0,23.88,11.94,0.76,10.92,19.81,4.83,21.34,1.27,0.0,9.4,4.57,8.38,22.35,18.29,76.71,0.0,9.4,0.0,12.19,2.29,41.4,5.84,2.54,0.0,21.59,2.54,22.86,23.37,2.29,7.37,0.51,0.0,1.02,0.0,27.69,45.72,0.0,21.59,1.02,2.03,0.76,23.37,5.59,10.67,8.64,16.76,40.13,17.02,13.21,25.15,20.32,3.05,3.3,25.91,42.93,1.52,0.25,0.25,28.19,11.18,6.86,38.35,19.81,16.51,37.08,14.99,10.92,1.27,2.29,41.15,9.4,21.34,18.8,0.0,24.13,16.26,6.1,1.78,21.34,28.7,10.92,1.02,4.06,33.27,17.78,3.56,16.26,1.52,13.97,30.23,36.07,4.06,8.13,0.0,34.29,21.08,6.6,4.06,0.76,0.0
9.91,61.47,5.33,15.75,1.02,11.18,2.29,0.0,0.0,1.52,16.76,15.24,6.86,9.4,3.81,13.72,22.61,0.0,23.88,11.94,0.76,10.92,19.81,4.83,21.34,1.27,0.0,9.4,4.57,8.38,22.35,18.29,76.71,0.0,9.4,0.0,12.19,2.29,41.4,5.84,2.54,0.0,21.59,2.54,22.86,23.37,2.03,7.37,0.51,0.0,1.02,0.0,27.69,45.72,10.67,21.59,1.02,2.03,0.76,23.37,5.59,10.67,8.64,16.76,40.13,17.02,13.21,25.15,20.32,3.05,3.3,25.91,42.93,1.52,0.25,0.25,28.19,11.18,6.86,38.35,19.81,16.51,37.08,14.99,10.92,1.27,2.29,41.15,9.4,21.34,18.8,0.0,24.13,16.26,6.1,1.78,21.34,28.7,10.92,1.02,4.06,33.27,9.14,3.56,16.26,1.52,5.84,30.23,36.07,4.06,8.13,0.0,34.29,21.08,6.6,4.06,0.76,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86,0.25,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.56,0.0,4.32,2.79,0.0,0.0,0.0,1.27,0.0,0.0,0.0,11.18,1.52,0.51,0.0,0.51,1.78,0.0,0.0,3.56,0.0,0.0,2.54,1.27,6.86,0.0,1.78,1.52,8.38,0.0,0.0,0.0,1.27,5.33,0.0,0.0,0.0,0.25,1.02,0.0,0.25,0.0,1.02,0.0,0.0,0.0,0.0,0.0,0.0,3.56,0.76,0.0,0.0,15.24,5.59,0.0,0.0,0.0,0.25,3.3,1.02,0.0,0.0,0.0,1.27,1.27,4.32,0.0,0.0,0.0,0.25,0.0,2.29,3.81,3.05,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,3.05,0.0,0.0,0.51,0.0,0.0,2.29,0.0,0.0,5.59,0.0,0.0,3.56,0.0,0.0,0.0,0.0,0.0,0.0,1.02,1.27,0.0,0.0,4.32,0.0,3.05,0.51
24.38,26.67,8.13,4.32,38.35,19.05,19.81,10.92,2.29,25.65,1.78,0.0,11.43,20.07,0.51,3.81,74.93,1.78,0.0,18.54,20.57,0.76,3.56,33.02,3.56,6.86,31.5,12.19,55.63,42.42,0.0,0.0,0.0,67.06,5.33,60.71,7.87,42.16,0.25,1.02,4.06,27.94,23.37,5.33,3.56,4.06,4.32,15.75,16.76,12.45,48.01,23.62,0.0,0.0,15.24,5.59,81.03,11.94,13.97,3.56,3.3,36.83,0.0,11.68,0.0,18.8,4.06,90.17,0.0,8.89,24.89,0.25,4.32,12.7,18.29,8.13,4.83,3.3,17.78,0.0,3.3,2.54,0.0,3.56,0.0,35.81,13.21,2.03,14.73,12.19,0.0,8.89,5.33,3.05,57.91,14.22,0.0,18.29,26.67,29.46,21.08,0.0,5.59,22.86,2.29,18.03,3.3,4.32,0.0,23.11,6.1,2.03,0.0,24.38,4.32,46.48,4.83,3.56
24.38,26.67,8.13,2.79,38.35,19.05,19.81,10.92,10.16,25.65,1.78,5.08,13.97,20.07,0.0,3.81,74.93,1.52,3.81,18.54,20.57,0.76,3.56,33.27,3.56,2.03,31.5,12.19,56.39,42.67,0.0,0.51,0.0,67.06,4.83,60.71,8.13,42.16,0.0,0.0,4.06,27.94,23.37,5.33,3.81,4.06,4.32,15.75,16.76,12.45,48.26,23.88,0.25,0.0,16.51,0.0,81.03,11.94,13.97,3.56,1.02,37.34,10.41,11.68,0.0,18.8,4.06,90.42,9.65,8.89,24.89,0.0,4.32,12.7,18.29,8.13,4.83,3.3,18.03,0.0,3.3,2.54,0.0,3.56,0.0,35.81,13.21,2.03,14.73,12.19,0.0,8.89,5.33,3.05,57.91,14.48,0.25,18.54,26.67,29.46,21.08,0.0,5.59,23.37,2.29,18.03,3.3,4.32,0.76,23.11,17.53,2.03,0.0,24.38,3.05,46.48,4.83,6.6
0.51,0.51,1.02,2.79,1.78,0.0,51.31,0.0,10.16,0.25,4.06,5.08,14.22,2.54,4.32,11.94,30.48,1.52,4.06,0.0,5.84,0.0,13.46,28.96,22.35,2.03,0.0,0.0,19.05,2.54,0.25,0.51,0.51,1.27,2.79,1.78,0.25,16.26,0.25,9.14,0.0,10.67,1.02,53.34,0.25,5.84,0.0,0.25,1.02,7.11,5.59,52.07,0.25,0.25,16.51,4.32,20.57,16.51,0.25,29.46,1.78,9.14,10.41,11.94,0.0,1.02,23.11,28.19,9.65,23.62,0.0,0.25,8.89,43.18,20.07,26.16,6.86,2.03,2.54,8.64,33.53,0.51,0.0,0.0,29.97,0.0,0.0,1.27,0.0,18.03,0.76,64.77,2.03,7.87,9.4,4.32,1.27,19.81,0.25,4.06,12.45,0.0,0.25,17.02,0.0,0.0,0.0,1.02,0.76,14.99,17.53,0.0,0.25,5.84,2.29,3.3,9.14,6.6
116.33,7.37,61.47,2.79,8.64,86.61,51.31,27.69,20.83,70.1,33.02,8.89,4.32,5.59,7.87,36.07,54.1,4.06,3.05,37.08,11.68,58.67,56.9,28.96,62.74,0.51,62.99,28.96,20.57,16.51,28.7,57.66,0.51,14.99,49.28,19.81,9.14,16.26,1.52,9.14,21.59,4.57,28.96,53.34,3.81,64.52,30.48,33.02,20.83,7.11,18.29,52.07,7.62,0.25,6.6,9.4,20.57,16.51,44.45,52.07,11.68,6.6,6.6,41.91,14.48,27.94,44.96,32.26,11.18,23.62,31.24,1.27,8.89,43.18,70.1,26.16,8.38,5.33,29.46,8.64,34.29,27.43,5.84,42.42,29.97,37.08,15.75,36.07,6.86,21.08,9.91,64.77,31.5,26.16,9.4,6.35,9.14,68.83,29.46,9.91,19.3,64.26,17.27,33.53,23.88,15.24,21.84,21.08,13.21,14.99,58.42,5.59,4.06,18.54,12.19,18.54,44.96,57.66
116.33,7.37,61.47,1.02,8.64,86.61,12.7,27.69,20.83,70.1,33.02,8.89,3.81,5.59,7.87,36.07,54.1,4.06,3.05,37.08,11.68,58.67,56.9,2.29,62.74,0.0,62.99,28.96,20.57,16.51,28.7,57.66,0.0,14.99,49.28,19.81,9.14,5.84,1.52,8.64,21.59,4.57,28.96,25.4,3.81,64.52,30.48,33.02,20.83,2.54,18.29,9.65,7.62,0.25,5.84,9.4,15.49,15.49,44.45,52.07,11.68,3.81,6.6,41.91,14.48,27.94,44.96,32.26,11.18,13.46,31.24,1.27,7.87,35.05,70.1,20.32,8.38,5.33,29.46,6.1,34.29,27.43,5.84,42.42,7.11,37.08,15.75,36.07,6.86,21.08,9.91,24.89,31.5,26.16,3.3,6.35,9.14,68.83,29.46,9.91,19.3,64.26,17.27,33.53,23.88,15.24,21.84,21.08,13.21,3.56,58.42,5.59,4.06,18.54,12.19,18.54,44.96,57.66
0.0,0.51,3.05,1.02,11.18,0.0,0.51,16.0,5.33,0.76,0.0,1.52,1.02,0.0,5.59,0.0,40.39,0.0,2.03,4.83,2.03,11.94,2.29,1.27,0.0,0.25,4.83,0.0,2.79,14.22,18.29,0.0,12.19,7.62,0.0,9.4,4.32,2.79,7.62,0.51,0.0,8.64,30.23,0.0,1.78,0.0,0.0,0.0,3.3,1.27,44.2,37.59,0.25,10.16,1.78,12.45,3.05,4.32,1.02,0.76,1.52,4.83,0.25,0.51,6.86,0.0,7.62,14.73,1.02,3.56,0.0,5.84,11.94,0.51,0.0,0.0,0.0,0.76,0.0,1.78,0.25,3.56,20.83,4.83,1.27,1.02,4.57,0.0,8.38,1.02,10.41,0.0,10.16,0.25,0.0,6.6,1.52,23.62,2.03,3.56,0.51,12.45,1.02,0.25,0.51,3.81,0.0,4.06,1.27,1.27,8.38,2.29,9.91,0.51,3.05,2.29,0.0,6.86
0.0,0.51,3.05,1.02,11.18,0.0,0.51,16.0,5.33,0.76,0.0,1.52,1.02,0.0,5.59,0.0,40.39,0.0,2.03,4.83,2.03,11.94,2.29,1.27,0.0,0.25,4.83,0.0,2.79,14.22,18.29,0.0,12.19,7.62,0.0,9.4,4.32,2.79,7.62,0.51,0.0,8.64,30.23,0.0,1.78,0.0,0.0,0.0,3.3,1.27,44.2,37.59,0.25,10.16,1.78,12.45,13.97,4.32,1.02,0.76,1.52,4.83,0.25,0.51,6.86,0.0,7.62,14.73,1.02,3.56,0.0,5.84,11.94,0.51,0.0,0.0,0.0,0.76,0.0,1.78,0.25,3.56,20.83,4.83,1.27,1.02,4.57,0.0,8.38,1.02,10.41,0.0,10.16,0.25,0.0,6.6,1.52,23.62,2.03,3.56,0.51,12.45,1.02,0.25,0.51,3.81,0.0,4.06,1.27,1.27,8.38,2.29,9.91,0.51,3.05,2.29,0.0,6.86
0.0,0.51,0.0,6.6,2.54,0.0,0.0,29.21,2.29,0.25,0.0,0.0,0.25,2.29,3.81,0.0,0.0,0.0,0.0,9.4,0.25,11.68,0.0,0.0,0.76,0.76,0.0,15.49,0.25,0.0,0.0,0.0,0.0,0.0,23.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.0,25.15,0.0,0.0,0.51,0.25,0.25,0.0,0.0,0.0,3.05,13.97,0.0,0.0,0.0,0.0,0.0,20.32,0.0,0.25,43.18,3.56,0.25,0.0,0.0,3.81,0.0,0.0,2.29,5.59,4.57,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.02,2.79,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.53,0.76,0.0,8.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,2.79,4.57
0.0,0.51,0.0,6.6,0.0,0.0,0.0,29.21,2.29,0.25,0.0,0.0,0.25,2.29,3.81,0.0,0.25,0.0,0.0,9.4,0.25,11.68,0.0,0.0,0.76,0.76,0.0,15.49,0.25,0.0,0.0,0.0,0.0,0.0,23.88,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.76,0.0,0.0,25.15,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,3.05,0.0,0.0,0.0,0.0,0.0,0.0,20.32,0.0,0.0,43.18,3.56,0.25,0.0,0.0,3.81,0.0,0.0,2.29,5.59,4.57,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.51,0.0,0.0,0.0,0.0,1.02,2.79,0.0,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.53,0.76,0.0,8.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05,0.0,2.79,4.57
0.0,4.32,0.0,0.0,20.57,0.0,9.14,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.51,0.0,0.25,0.0,0.0,0.0,2.03,0.0,10.41,7.87,4.06,0.0,0.0,0.0,4.83,2.79,0.0,0.0,0.0,20.83,0.0,0.0,4.06,11.68,0.0,0.0,0.0,0.25,0.0,2.03,0.0,0.25,0.0,0.0,0.0,0.0,2.54,1.52,0.0,0.0,0.0,0.0,0.76,1.27,0.0,2.79,0.0,16.51,0.0,0.0,0.0,0.76,0.0,0.0,0.0,20.32,0.0,0.0,0.0,1.52,1.02,1.27,0.0,5.84,0.0,0.0,2.54,0.0,0.0,0.0,0.0,0.0,15.49,0.0,0.0,0.51,0.0,5.33,0.0,5.84,0.76,4.57,32.0,1.02,0.0,24.64,17.02,0.0,4.06,0.0,0.0,1.52,0.0,0.0,1.52,7.62,0.0,0.0,0.0,8.13,0.25,0.0,2.79,0.0
